Index,SKU Code,Design No.,Stock,Gender,Category,Size,Color
23,AN205-YELLOW-XL,AN205,7,Female,AN : LEGGINGS,XL,Yellow
24,AN205-YELLOW-XXL,AN205,13,Female,AN : LEGGINGS,XXL,Yellow
25,AN206-GREEN-L,AN206,10,Female,AN : LEGGINGS,L,Green
26,AN206-GREEN-M,AN206,13,Female,AN : LEGGINGS,M,Green
27,AN206-GREEN-S,AN206,13,Female,AN : LEGGINGS,S,Green
28,AN206-GREEN-XL,AN206,15,Female,AN : LEGGINGS,XL,Green
29,AN206-GREEN-XXL,AN206,13,Female,AN : LEGGINGS,XXL,Green
30,AN207-PINK-L,AN207,4,Female,AN : LEGGINGS,L,Pink
31,AN207-PINK-M,AN207,2,Female,AN : LEGGINGS,M,Pink
32,AN207-PINK-S,AN207,4,Female,AN : LEGGINGS,S,Pink
33,AN207-PINK-XL,AN207,1,Female,AN : LEGGINGS,XL,Pink
34,AN207-PINK-XXL,AN207,2,Female,AN : LEGGINGS,XXL,Pink
35,AN209-BIEGE-L,AN209,4,Female,AN : LEGGINGS,L,Beige
36,AN209-BIEGE-M,AN209,7,Female,AN : LEGGINGS,M,Beige
37,AN209-BIEGE-S,AN209,4,Female,AN : LEGGINGS,S,Beige
38,AN209-BIEGE-XL,AN209,3,Female,AN : LEGGINGS,XL,Beige
39,AN209-BIEGE-XXL,AN209,3,Female,AN : LEGGINGS,XXL,Beige
40,AN210-NAVY-L,AN210,5,Female,AN : LEGGINGS,L,Navy Blue
41,AN210-NAVY-M,AN210,3,Female,AN : LEGGINGS,M,Navy Blue
42,AN210-NAVY-S,AN210,4,Female,AN : LEGGINGS,S,Navy Blue
43,AN210-NAVY-XL,AN210,2,Female,AN : LEGGINGS,XL,Navy Blue
44,AN210-NAVY-XXL,AN210,2,Female,AN : LEGGINGS,XXL,Navy Blue
45,AN211-BLACK-L,AN211,2,Female,AN : LEGGINGS,L,Black
46,AN211-BLACK-M,AN211,1,Female,AN : LEGGINGS,M,Black
47,AN211-BLACK-S,AN211,7,Female,AN : LEGGINGS,S,Black
48,AN211-BLACK-XL,AN211,3,Female,AN : LEGGINGS,XL,Black
49,AN211-BLACK-XXL,AN211,3,Female,AN : LEGGINGS,XXL,Black
50,AN212-WHITE-L,AN212,11,Female,AN : LEGGINGS,L,White
51,AN212-WHITE-M,AN212,8,Female,AN : LEGGINGS,M,White
52,AN212-WHITE-S,AN212,13,Female,AN : LEGGINGS,S,White
53,AN212-WHITE-XL,AN212,21,Female,AN : LEGGINGS,XL,White
54,AN212-WHITE-XXL,AN212,12,Female,AN : LEGGINGS,XXL,White
55,AN213-BROWN-L,AN213,2,Female,AN : LEGGINGS,L,Brown
56,AN213-BROWN-M,AN213,7,Female,AN : LEGGINGS,M,Brown
57,AN213-BROWN-S,AN213,8,Female,AN : LEGGINGS,S,Brown
58,AN213-BROWN-XL,AN213,6,Female,AN : LEGGINGS,XL,Brown
59,AN213-BROWN-XXL,AN213,8,Female,AN : LEGGINGS,XXL,Brown
60,BL001-50PINK,BL001,33,Female,BLOUSE,FREE,Pink
61,BL003-50BLACK,BL003,117,Female,BLOUSE,FREE,Black
62,BL004-50CHIKU,BL004,38,Female,BLOUSE,FREE,Beige
63,BL005-54RED,BL005,16,Female,BLOUSE,FREE,Red
64,BL006-54BLACK,BL006,112,Female,BLOUSE,FREE,Black
65,#REF!,BL006,0,Female,BLOUSE,FREE,Black
66,BL007-61PINK,BL007,56,Female,BLOUSE,FREE,Pink
67,BL008-61RED,BL008,35,Female,BLOUSE,FREE,Red
68,#REF!,BL008,0,Female,BLOUSE,FREE,Red
69,BL009-61BLACK,BL009,575,Female,BLOUSE,FREE,Black
70,BL010-61CHIKU,BL010,75,Female,BLOUSE,FREE,Beige
71,BL011-62PINK,BL011,22,Female,BLOUSE,FREE,Pink
72,BL013-62BLACK,BL013,399,Female,BLOUSE,FREE,Black
73,#REF!,BL013,0,Female,BLOUSE,FREE,Black
74,BL014-62CHIKU,BL014,73,Female,BLOUSE,FREE,Beige
75,BL015-63PINK,BL015,14,Female,BLOUSE,FREE,Pink
76,BL016-63RED,BL016,24,Female,BLOUSE,FREE,Red
77,BL017-63BLACK,BL017,208,Female,BLOUSE,FREE,Black
78,BL018-63BEIGE,BL018,39,Female,BLOUSE,FREE,Beige
79,BL019-71PINK,BL019,76,Female,BLOUSE,FREE,Pink
80,#REF!,BL019,0,Female,BLOUSE,FREE,Pink
81,BL020-71RED,BL020,38,Female,BLOUSE,FREE,Red
82,BL021-71BLACK,BL021,628,Female,BLOUSE,FREE,Black
83,#REF!,BL021,0,Female,BLOUSE,FREE,Black
84,#REF!,BL021,0,Female,BLOUSE,FREE,Black
85,#REF!,BL021,1,Female,BLOUSE,FREE,Black
86,#REF!,BL021,0,Female,BLOUSE,FREE,Black
87,BL022-71BEIGE,BL022,106,Female,BLOUSE,FREE,Beige
88,#REF!,BL022,0,Female,BLOUSE,FREE,Beige
89,#REF!,BL022,0,Female,BLOUSE,FREE,Beige
90,BL023-74PINK,BL023,50,Female,BLOUSE,FREE,Pink
91,BL024-74RED,BL024,103,Female,BLOUSE,FREE,Red
92,BL025-74BLACK,BL025,199,Female,BLOUSE,FREE,Black
93,BL026-74BEIGE,BL026,98,Female,BLOUSE,FREE,Beige
94,BL029-78BLACK,BL029,201,Female,BLOUSE,FREE,Black
95,#REF!,BL029,0,Female,BLOUSE,FREE,Black
96,BL030-78BEIGE,BL030,10,Female,BLOUSE,FREE,Beige
97,BL031-79PINK,BL031,8,Female,BLOUSE,FREE,Pink
98,BL034-150GOLD,BL034,31,Female,BLOUSE,FREE,Gold
99,BL035-161GOLD,BL035,448,Female,BLOUSE,FREE,Gold
100,#REF!,BL035,0,Female,BLOUSE,FREE,Gold
101,BL036-176GOLD,BL036,45,Female,BLOUSE,FREE,Gold
102,#REF!,BL036,0,Female,BLOUSE,FREE,Gold
103,BL040-65PINK,BL040,31,Female,BLOUSE,FREE,Pink
104,BL041-65RED,BL041,30,Female,BLOUSE,FREE,Red
105,BL046-82RED,BL046,23,Female,BLOUSE,FREE,Red
106,BL050-83RED,BL050,63,Female,BLOUSE,FREE,Red
107,BL051-83BLACK,BL051,42,Female,BLOUSE,FREE,Black
108,BL053-153GOLD,BL053,20,Female,BLOUSE,FREE,Gold
109,BL055-164GOLD,BL055,68,Female,BLOUSE,FREE,Gold
110,BL056-185GOLD,BL056,23,Female,BLOUSE,FREE,Gold
111,BL057-65BLACK,BL057,114,Female,BLOUSE,FREE,Black
112,BL058-65BEIGE,BL058,20,Female,BLOUSE,FREE,Beige
113,#REF!,BL058,0,Female,BLOUSE,FREE,Beige
114,BL060-75RED,BL060,49,Female,BLOUSE,FREE,Red
115,BL061-75BLACK,BL061,488,Female,BLOUSE,FREE,Black
116,#REF!,BL061,0,Female,BLOUSE,FREE,Black
117,BL073-85BLACK,BL073,48,Female,BLOUSE,FREE,Black
118,BL074-85RED,BL074,17,Female,BLOUSE,FREE,Red
119,BL075-85CHIKU,BL075,7,Female,BLOUSE,FREE,Chiku
120,BL076-86BLACK,BL076,21,Female,BLOUSE,FREE,Black
121,BL077-86RED,BL077,8,Female,BLOUSE,FREE,Red
122,BL078-87BLACK,BL078,18,Female,BLOUSE,FREE,Black
123,BL079-87RED,BL079,12,Female,BLOUSE,FREE,Red
124,BL080-88BLACK,BL080,12,Female,BLOUSE,FREE,Black
125,BL081-88PINK,BL081,30,Female,BLOUSE,FREE,Pink
126,BL082-88CHIKU,BL082,9,Female,BLOUSE,FREE,Beige
127,BL083-186GOLD,BL083,16,Female,BLOUSE,FREE,Gold
128,BL084-187GOLD,BL084,11,Female,BLOUSE,FREE,Gold
129,BL085-L,BL085,24,Female,BLOUSE,L,Orange
130,BL085-M,BL085,15,Female,BLOUSE,M,Orange
131,BL085-S,BL085,12,Female,BLOUSE,S,Orange
132,BL085-XL,BL085,13,Female,BLOUSE,XL,Orange
133,BL085-XS,BL085,6,Female,BLOUSE,XS,Orange
134,BL085-XXL,BL085,11,Female,BLOUSE,XXL,Orange
135,,BL086,1,Female,BLOUSE,FREE,Blue
136,BL086-L,BL086,4,Female,BLOUSE,L,Blue
137,BL086-M,BL086,5,Female,BLOUSE,M,Blue
138,BL086-S,BL086,2,Female,BLOUSE,S,Blue
139,BL086-XL,BL086,5,Female,BLOUSE,XL,Blue
140,BL086-XS,BL086,8,Female,BLOUSE,XS,Blue
141,BL086-XXL,BL086,3,Female,BLOUSE,XXL,Blue
142,,BL087,0,Female,BLOUSE,FREE,Multicolor
143,BL087-L,BL087,48,Female,BLOUSE,L,Multicolor
144,BL087-M,BL087,89,Female,BLOUSE,M,Multicolor
145,BL087-S,BL087,11,Female,BLOUSE,S,Multicolor
146,BL087-XL,BL087,5,Female,BLOUSE,XL,Multicolor
147,BL087-XS,BL087,18,Female,BLOUSE,XS,Multicolor
148,BL087-XXL,BL087,86,Female,BLOUSE,XXL,Multicolor
149,BL089-L,BL089,4,Female,BLOUSE,L,Multicolor
150,BL089-M,BL089,4,Female,BLOUSE,M,Multicolor
151,BL089-S,BL089,3,Female,BLOUSE,S,Multicolor
152,BL089-XL,BL089,8,Female,BLOUSE,XL,Multicolor
153,BL089-XS,BL089,4,Female,BLOUSE,XS,Multicolor
154,BL089-XXL,BL089,7,Female,BLOUSE,XXL,Multicolor
155,BL090-L,BL090,30,Female,BLOUSE,L,Peach
156,BL090-M,BL090,44,Female,BLOUSE,M,Peach
157,BL090-S,BL090,11,Female,BLOUSE,S,Peach
158,BL090-XL,BL090,16,Female,BLOUSE,XL,Peach
159,BL090-XS,BL090,29,Female,BLOUSE,XS,Peach
160,BL090-XXL,BL090,19,Female,BLOUSE,XXL,Peach
161,BL091-L,BL091,4,Female,BLOUSE,L,Multicolor
162,BL091-M,BL091,4,Female,BLOUSE,M,Multicolor
163,BL091-S,BL091,7,Female,BLOUSE,S,Multicolor
164,BL091-XL,BL091,3,Female,BLOUSE,XL,Multicolor
165,BL091-XS,BL091,7,Female,BLOUSE,XS,Multicolor
166,BL091-XXL,BL091,3,Female,BLOUSE,XXL,Multicolor
167,BL092-L,BL092,20,Female,BLOUSE,L,Blue
168,BL092-M,BL092,22,Female,BLOUSE,M,Blue
169,BL092-S,BL092,13,Female,BLOUSE,S,Blue
170,BL092-XL,BL092,27,Female,BLOUSE,XL,Blue
171,BL092-XS,BL092,17,Female,BLOUSE,XS,Blue
172,BL092-XXL,BL092,25,Female,BLOUSE,XXL,Blue
173,BL093-L,BL093,2,Female,BLOUSE,L,Grey
174,BL093-M,BL093,2,Female,BLOUSE,M,Grey
175,BL093-S,BL093,11,Female,BLOUSE,S,Grey
176,BL093-XL,BL093,4,Female,BLOUSE,XL,Grey
177,BL093-XS,BL093,4,Female,BLOUSE,XS,Grey
178,BL093-XXL,BL093,3,Female,BLOUSE,XXL,Grey
179,BL095-L,BL095,51,Female,BLOUSE,L,Multicolor
180,BL095-M,BL095,34,Female,BLOUSE,M,Multicolor
181,BL095-S,BL095,51,Female,BLOUSE,S,Multicolor
182,BL095-XL,BL095,26,Female,BLOUSE,XL,Multicolor
183,BL095-XS,BL095,59,Female,BLOUSE,XS,Multicolor
184,BL095-XXL,BL095,32,Female,BLOUSE,XXL,Multicolor
185,BL096-L,BL096,2,Female,BLOUSE,L,Beige
186,BL096-M,BL096,2,Female,BLOUSE,M,Beige
187,BL096-S,BL096,8,Female,BLOUSE,S,Beige
188,BL096-XL,BL096,2,Female,BLOUSE,XL,Beige
189,BL096-XS,BL096,8,Female,BLOUSE,XS,Beige
190,BL096-XXL,BL096,2,Female,BLOUSE,XXL,Beige
191,BL097-L,BL097,42,Female,BLOUSE,L,Maroon
192,BL097-M,BL097,25,Female,BLOUSE,M,Maroon
193,BL097-S,BL097,39,Female,BLOUSE,S,Maroon
194,BL097-XL,BL097,11,Female,BLOUSE,XL,Maroon
195,BL097-XS,BL097,9,Female,BLOUSE,XS,Maroon
196,BL097-XXL,BL097,35,Female,BLOUSE,XXL,Maroon
197,,BL097,1,Female,BLOUSE,XXXL,Maroon
198,,BL098,2,Female,BLOUSE,FREE,Brown
199,BL098-L,BL098,25,Female,BLOUSE,L,Brown
200,BL098-M,BL098,31,Female,BLOUSE,M,Brown
201,BL098-S,BL098,39,Female,BLOUSE,S,Brown
202,BL098-XL,BL098,34,Female,BLOUSE,XL,Brown
203,BL098-XS,BL098,31,Female,BLOUSE,XS,Brown
204,BL098-XXL,BL098,27,Female,BLOUSE,XXL,Brown
205,BL099-L,BL099,5,Female,BLOUSE,L,Black
206,BL099-M,BL099,6,Female,BLOUSE,M,Black
207,BL099-S,BL099,9,Female,BLOUSE,S,Black
208,BL099-XL,BL099,6,Female,BLOUSE,XL,Black
209,BL099-XS,BL099,12,Female,BLOUSE,XS,Black
210,BL099-XXL,BL099,4,Female,BLOUSE,XXL,Black
211,BL100-L,BL100,4,Female,BLOUSE,L,Green
212,BL100-M,BL100,5,Female,BLOUSE,M,Green
213,BL100-S,BL100,6,Female,BLOUSE,S,Green
214,BL100-XL,BL100,8,Female,BLOUSE,XL,Green
215,BL100-XS,BL100,9,Female,BLOUSE,XS,Green
216,BL100-XXL,BL100,5,Female,BLOUSE,XXL,Green
217,BL101-L,BL101,2,Female,BLOUSE,L,Grey
218,BL101-M,BL101,3,Female,BLOUSE,M,Grey
219,BL101-S,BL101,8,Female,BLOUSE,S,Grey
220,BL101-XL,BL101,4,Female,BLOUSE,XL,Grey
221,BL101-XS,BL101,6,Female,BLOUSE,XS,Grey
222,BL101-XXL,BL101,2,Female,BLOUSE,XXL,Grey
223,,BL102,1,Female,BLOUSE,FREE,Navy Blue
224,BL102-L,BL102,7,Female,BLOUSE,L,Navy Blue
225,BL102-M,BL102,5,Female,BLOUSE,M,Navy Blue
226,BL102-S,BL102,16,Female,BLOUSE,S,Navy Blue
227,BL102-XL,BL102,19,Female,BLOUSE,XL,Navy Blue
228,BL102-XS,BL102,16,Female,BLOUSE,XS,Navy Blue
229,BL102-XXL,BL102,6,Female,BLOUSE,XXL,Navy Blue
230,BL103-L,BL103,7,Female,BLOUSE,L,Maroon
231,BL103-M,BL103,3,Female,BLOUSE,M,Maroon
232,BL103-S,BL103,29,Female,BLOUSE,S,Maroon
233,BL103-XL,BL103,8,Female,BLOUSE,XL,Maroon
234,BL103-XS,BL103,27,Female,BLOUSE,XS,Maroon
235,BL103-XXL,BL103,4,Female,BLOUSE,XXL,Maroon
236,BL104-L,BL104,32,Female,BLOUSE,L,Black
237,BL104-M,BL104,49,Female,BLOUSE,M,Black
238,BL104-S,BL104,14,Female,BLOUSE,S,Black
239,BL104-XL,BL104,20,Female,BLOUSE,XL,Black
240,BL104-XS,BL104,29,Female,BLOUSE,XS,Black
241,BL104-XXL,BL104,26,Female,BLOUSE,XXL,Black
242,BL107-L,BL107,2,Female,BLOUSE,L,White
243,BL107-M,BL107,2,Female,BLOUSE,M,White
244,BL107-S,BL107,15,Female,BLOUSE,S,White
245,BL107-XL,BL107,3,Female,BLOUSE,XL,White
246,BL107-XS,BL107,6,Female,BLOUSE,XS,White
247,BL107-XXL,BL107,4,Female,BLOUSE,XXL,White
248,,BL109,2,Female,BLOUSE,FREE,Gold
249,BL109-L,BL109,23,Female,BLOUSE,L,Gold
250,BL109-M,BL109,37,Female,BLOUSE,M,Gold
251,BL109-S,BL109,34,Female,BLOUSE,S,Gold
252,BL109-XL,BL109,17,Female,BLOUSE,XL,Gold
253,BL109-XS,BL109,15,Female,BLOUSE,XS,Gold
254,BL109-XXL,BL109,9,Female,BLOUSE,XXL,Gold
255,BL110-L,BL110,8,Female,BLOUSE,L,Red
256,BL110-M,BL110,7,Female,BLOUSE,M,Red
257,BL110-S,BL110,18,Female,BLOUSE,S,Red
258,BL110-XL,BL110,8,Female,BLOUSE,XL,Red
259,BL110-XS,BL110,16,Female,BLOUSE,XS,Red
260,BL110-XXL,BL110,5,Female,BLOUSE,XXL,Red
261,BL111-L,BL111,9,Female,BLOUSE,L,Black
262,BL111-M,BL111,6,Female,BLOUSE,M,Black
263,BL111-S,BL111,11,Female,BLOUSE,S,Black
264,BL111-XL,BL111,4,Female,BLOUSE,XL,Black
265,BL111-XS,BL111,13,Female,BLOUSE,XS,Black
266,BL111-XXL,BL111,2,Female,BLOUSE,XXL,Black
267,BL113-L,BL113,4,Female,BLOUSE,L,Maroon
268,BL113-M,BL113,3,Female,BLOUSE,M,Maroon
269,BL113-S,BL113,11,Female,BLOUSE,S,Maroon
270,BL113-XL,BL113,8,Female,BLOUSE,XL,Maroon
271,BL113-XS,BL113,27,Female,BLOUSE,XS,Maroon
272,BL113-XXL,BL113,7,Female,BLOUSE,XXL,Maroon
273,,BL113,0,Female,BLOUSE,XXXL,Maroon
274,BL0115-S,BL115,2,Female,BLOUSE,S,Olive
275,BTM002-L,BTM002,61,Male,Pants,L,White
276,BTM002-M,BTM002,40,Male,Pants,M,White
277,BTM002-S,BTM002,85,Male,Pants,S,White
278,BTM002-XL,BTM002,22,Male,Pants,XL,White
279,BTM002-XS,BTM002,158,Male,Pants,XS,White
280,BTM002-XXL,BTM002,158,Male,Pants,XXL,White
281,BTM002-XXXL,BTM002,194,Male,Pants,XXXL,White
282,BTM003-L,BTM003,32,Male,Pants,L,Maroon
283,BTM003-M,BTM003,25,Male,Pants,M,Maroon
284,BTM003-S,BTM003,35,Male,Pants,S,Maroon
285,BTM003-XL,BTM003,24,Male,Pants,XL,Maroon
286,BTM003-XS,BTM003,40,Male,Pants,XS,Maroon
287,BTM003-XXL,BTM003,4,Male,Pants,XXL,Maroon
288,BTM003-XXXL,BTM003,4,Male,Pants,XXXL,Maroon
289,BTM004-L,BTM004,1,Female,BOTTOM,L,White
290,BTM004-S,BTM004,2,Female,BOTTOM,S,White
291,BTM004-XL,BTM004,3,Female,BOTTOM,XL,White
292,BTM004-XS,BTM004,0,Female,BOTTOM,XS,White
293,BTM004-XXL,BTM004,2,Female,BOTTOM,XXL,White
294,BTM004-XXXL,BTM004,3,Female,BOTTOM,XXXL,White
295,BTM005-L,BTM005,398,Male,Pants,L,Black
296,BTM005-M,BTM005,250,Male,Pants,M,Black
297,BTM005-S,BTM005,347,Male,Pants,S,Black
298,BTM005-XL,BTM005,75,Male,Pants,XL,Black
299,BTM005-XS,BTM005,88,Male,Pants,XS,Black
300,BTM005-XXL,BTM005,21,Male,Pants,XXL,Black
301,BTM005-XXXL,BTM005,59,Male,Pants,XXXL,Black
302,BTM006-L,BTM006,2,Female,BOTTOM,L,Green
303,BTM006-M,BTM006,2,Female,BOTTOM,M,Green
304,BTM006-S,BTM006,1,Female,BOTTOM,S,Green
305,BTM006-XL,BTM006,3,Female,BOTTOM,XL,Green
306,BTM006-XS,BTM006,3,Female,BOTTOM,XS,Green
307,BTM006-XXL,BTM006,3,Female,BOTTOM,XXL,Green
308,BTM006-XXXL,BTM006,4,Female,BOTTOM,XXXL,Green
309,BTM007-L,BTM007,2,Female,BOTTOM,L,Beige
310,BTM007-M,BTM007,1,Female,BOTTOM,M,Beige
311,BTM007-S,BTM007,2,Female,BOTTOM,S,Beige
312,BTM007-XL,BTM007,3,Female,BOTTOM,XL,Beige
313,BTM007-XS,BTM007,2,Female,BOTTOM,XS,Beige
314,BTM007-XXL,BTM007,2,Female,BOTTOM,XXL,Beige
315,BTM008-L,BTM008,6,Male,Pants,L,Grey
316,BTM008-M,BTM008,1,Male,Pants,M,Grey
317,BTM008-S,BTM008,5,Male,Pants,S,Grey
318,BTM008-XL,BTM008,10,Male,Pants,XL,Grey
319,BTM008-XS,BTM008,21,Male,Pants,XS,Grey
320,BTM008-XXL,BTM008,6,Male,Pants,XXL,Grey
321,BTM008-XXXL,BTM008,15,Male,Pants,XXXL,Grey
322,BTM021-L,BTM021,136,Male,Pants,L,Navy Blue
323,BTM021-M,BTM021,63,Male,Pants,M,Navy Blue
324,BTM021-S,BTM021,134,Male,Pants,S,Navy Blue
325,BTM021-XL,BTM021,176,Male,Pants,XL,Navy Blue
326,BTM021-XS,BTM021,41,Male,Pants,XS,Navy Blue
327,BTM021-XXL,BTM021,92,Male,Pants,XXL,Navy Blue
328,BTM021-XXXL,BTM021,102,Male,Pants,XXXL,Navy Blue
329,BTM026-NP-L,BTM026,1,Male,Pants,L,Red
330,BTM026-NP-M,BTM026,6,Male,Pants,M,Red
331,BTM026-NP-S,BTM026,6,Male,Pants,S,Red
332,BTM026-NP-XL,BTM026,0,Male,Pants,XL,Red
333,BTM026-NP-XS,BTM026,23,Male,Pants,XS,Red
334,BTM026-NP-XXL,BTM026,0,Male,Pants,XXL,Red
335,BTM026-NP-XXXL,BTM026,3,Male,Pants,XXXL,Red
336,BTM027-NP-L,BTM027,14,Male,Pants,L,Green
337,BTM027-NP-M,BTM027,14,Male,Pants,M,Green
338,BTM027-NP-S,BTM027,37,Male,Pants,S,Green
339,BTM027-NP-XL,BTM027,8,Male,Pants,XL,Green
340,BTM027-NP-XS,BTM027,25,Male,Pants,XS,Green
341,BTM027-NP-XXL,BTM027,25,Male,Pants,XXL,Green
342,BTM027-NP-XXXL,BTM027,16,Male,Pants,XXXL,Green
343,BTM029-NP-L,BTM029,2,Male,Pants,L,Beige
344,BTM029-NP-M,BTM029,4,Male,Pants,M,Beige
345,BTM029-NP-S,BTM029,1,Male,Pants,S,Beige
346,BTM029-NP-XL,BTM029,2,Male,Pants,XL,Beige
347,BTM029-NP-XS,BTM029,2,Male,Pants,XS,Beige
348,BTM029-NP-XXL,BTM029,0,Male,Pants,XXL,Beige
349,BTM029-NP-XXXL,BTM029,1,Male,Pants,XXXL,Beige
350,BTM030-NP-L,BTM030,0,Male,Pants,L,Dark Green
351,BTM030-NP-M,BTM030,1,Male,Pants,M,Dark Green
352,BTM030-NP-S,BTM030,8,Male,Pants,S,Dark Green
353,BTM030-NP-XL,BTM030,1,Male,Pants,XL,Dark Green
354,BTM030-NP-XS,BTM030,7,Male,Pants,XS,Dark Green
355,BTM030-NP-XXL,BTM030,1,Male,Pants,XXL,Dark Green
356,BTM030-NP-XXXL,BTM030,5,Male,Pants,XXXL,Dark Green
357,BTM031-NP-L,BTM031,43,Male,Pants,L,Brown
358,BTM031-NP-M,BTM031,6,Male,Pants,M,Brown
359,BTM031-NP-S,BTM031,56,Male,Pants,S,Brown
360,BTM031-NP-XL,BTM031,13,Male,Pants,XL,Brown
361,BTM031-NP-XS,BTM031,20,Male,Pants,XS,Brown
362,BTM031-NP-XXL,BTM031,56,Male,Pants,XXL,Brown
363,BTM031-NP-XXXL,BTM031,50,Male,Pants,XXXL,Brown
364,BTM032-NP-L,BTM032,1,Male,Pants,L,Pink
365,BTM032-NP-M,BTM032,1,Male,Pants,M,Pink
366,BTM032-NP-S,BTM032,2,Male,Pants,S,Pink
367,BTM032-NP-XL,BTM032,1,Male,Pants,XL,Pink
368,BTM032-NP-XS,BTM032,5,Male,Pants,XS,Pink
369,BTM032-NP-XXL,BTM032,3,Male,Pants,XXL,Pink
370,BTM032-NP-XXXL,BTM032,1,Male,Pants,XXXL,Pink
371,BTM033-NP-L,BTM033,0,Male,Pants,L,Turquoise Blue
372,BTM033-NP-M,BTM033,1,Male,Pants,M,Turquoise Blue
373,BTM033-NP-S,BTM033,1,Male,Pants,S,Turquoise Blue
374,BTM033-NP-XL,BTM033,1,Male,Pants,XL,Turquoise Blue
375,BTM033-NP-XS,BTM033,5,Male,Pants,XS,Turquoise Blue
376,BTM033-NP-XXL,BTM033,3,Male,Pants,XXL,Turquoise Blue
377,BTM033-NP-XXXL,BTM033,2,Male,Pants,XXXL,Turquoise Blue
378,BTM035-NP-L,BTM035,0,Male,Pants,L,Mustard
379,BTM035-NP-M,BTM035,0,Male,Pants,M,Mustard
380,BTM035-NP-S,BTM035,4,Male,Pants,S,Mustard
381,BTM035-NP-XL,BTM035,1,Male,Pants,XL,Mustard
382,BTM035-NP-XS,BTM035,12,Male,Pants,XS,Mustard
383,BTM035-NP-XXL,BTM035,3,Male,Pants,XXL,Mustard
384,BTM035-NP-XXXL,BTM035,4,Male,Pants,XXXL,Mustard
385,BTM036-PP-L,BTM036,3,Female,PALAZZO,L,Red
386,BTM036-PP-M,BTM036,10,Female,PALAZZO,M,Red
387,BTM036-PP-S,BTM036,8,Female,PALAZZO,S,Red
388,BTM036-PP-XL,BTM036,6,Female,PALAZZO,XL,Red
389,BTM036-PP-XS,BTM036,33,Female,PALAZZO,XS,Red
390,BTM036-PP-XXL,BTM036,3,Female,PALAZZO,XXL,Red
391,BTM036-PP-XXXL,BTM036,6,Female,PALAZZO,XXXL,Red
392,BTM037-PP-L,BTM037,2,Female,PALAZZO,L,Teal
393,BTM037-PP-M,BTM037,4,Female,PALAZZO,M,Teal
394,BTM037-PP-S,BTM037,7,Female,PALAZZO,S,Teal
395,BTM037-PP-XL,BTM037,3,Female,PALAZZO,XL,Teal
396,BTM037-PP-XS,BTM037,21,Female,PALAZZO,XS,Teal
397,BTM037-PP-XXL,BTM037,3,Female,PALAZZO,XXL,Teal
398,BTM037-PP-XXXL,BTM037,3,Female,PALAZZO,XXXL,Teal
399,BTM038-PP-L,BTM038,3,Female,PALAZZO,L,Black
400,BTM038-PP-M,BTM038,2,Female,PALAZZO,M,Black
401,BTM038-PP-S,BTM038,6,Female,PALAZZO,S,Black
402,BTM038-PP-XL,BTM038,2,Female,PALAZZO,XL,Black
403,BTM038-PP-XS,BTM038,30,Female,PALAZZO,XS,Black
404,BTM038-PP-XXL,BTM038,3,Female,PALAZZO,XXL,Black
405,BTM038-PP-XXXL,BTM038,1,Female,PALAZZO,XXXL,Black
406,BTM039-PP-L,BTM039,2,Female,PALAZZO,L,White
407,BTM039-PP-M,BTM039,2,Female,PALAZZO,M,White
408,BTM039-PP-S,BTM039,4,Female,PALAZZO,S,White
409,BTM039-PP-XL,BTM039,2,Female,PALAZZO,XL,White
410,BTM039-PP-XS,BTM039,11,Female,PALAZZO,XS,White
411,BTM039-PP-XXL,BTM039,2,Female,PALAZZO,XXL,White
412,BTM039-PP-XXXL,BTM039,4,Female,PALAZZO,XXXL,White
413,BTM040-PP-L,BTM040,2,Female,PALAZZO,L,Brown
414,BTM040-PP-M,BTM040,4,Female,PALAZZO,M,Brown
415,BTM040-PP-S,BTM040,36,Female,PALAZZO,S,Brown
416,BTM040-PP-XL,BTM040,3,Female,PALAZZO,XL,Brown
417,BTM040-PP-XS,BTM040,35,Female,PALAZZO,XS,Brown
418,BTM040-PP-XXL,BTM040,4,Female,PALAZZO,XXL,Brown
419,BTM040-PP-XXXL,BTM040,2,Female,PALAZZO,XXXL,Brown
420,BTM041-PP-L,BTM041,6,Female,PALAZZO,L,Grey
421,BTM041-PP-M,BTM041,5,Female,PALAZZO,M,Grey
422,BTM041-PP-S,BTM041,51,Female,PALAZZO,S,Grey
423,BTM041-PP-XL,BTM041,7,Female,PALAZZO,XL,Grey
424,BTM041-PP-XS,BTM041,50,Female,PALAZZO,XS,Grey
425,BTM041-PP-XXL,BTM041,7,Female,PALAZZO,XXL,Grey
426,BTM041-PP-XXXL,BTM041,7,Female,PALAZZO,XXXL,Grey
427,BTM042-PP-L,BTM042,3,Female,PALAZZO,L,Mustard
428,BTM042-PP-M,BTM042,3,Female,PALAZZO,M,Mustard
429,BTM042-PP-S,BTM042,29,Female,PALAZZO,S,Mustard
430,BTM042-PP-XL,BTM042,3,Female,PALAZZO,XL,Mustard
431,BTM042-PP-XS,BTM042,55,Female,PALAZZO,XS,Mustard
432,BTM042-PP-XXL,BTM042,6,Female,PALAZZO,XXL,Mustard
433,BTM042-PP-XXXL,BTM042,3,Female,PALAZZO,XXXL,Mustard
434,BTM043-PP-L,BTM043,2,Female,PALAZZO,L,Khaki
435,BTM043-PP-M,BTM043,2,Female,PALAZZO,M,Khaki
